GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
112267874,NA,5.83E-01,0.5379,0.549496,0.2955822,11.4,LOC112267874,replaced by ID 105378948
105378948,NA,8.38E-01,0.4053,0.2049469,0.0830741,19.6,LOC105378948,uncharacterized LOC105378948
254173,NA,6.63E-01,0.5402,0.4358182,0.2354124,11.03,TTLL10,tubulin tyrosine ligase like 10
388581,NA,2.69E-01,0.404,1.106152,0.4468692,19.49,C1QTNF12,C1q and TNF related 12
101928895,NA,4.23E-01,0.573,-0.8018224,-0.4594622,10.95,LINC01786,long intergenic non-protein coding RNA 1786
6339,NA,1.82E-01,0.445,1.3335557,0.5934095,18.39,SCNN1D,sodium channel epithelial 1 subunit delta
83756,NA,3.74E-01,0.5598,-0.8895185,-0.4979341,11.17,TAS1R3,taste 1 receptor member 3
54587,NA,2.97E-01,0.4132,1.0436843,0.4312229,19.18,MXRA8,matrix remodeling associated 8
105378585,NA,7.98E-01,0.4174,0.2559246,0.1068107,18.52,ANKRD65-AS1,ANKRD65 antisense RNA 1
107985729,NA,4.68E-01,0.5252,0.7257287,0.3811333,12.16,LOC107985729,uncharacterized LOC107985729
339453,NA,7.80E-01,0.6047,-0.2789561,-0.1686762,9.57,TMEM240,transmembrane protein 240
339456,NA,8.52E-01,0.3954,-0.1859932,-0.073542,21.73,TMEM52,transmembrane protein 52
85452,NA,3.68E-01,0.5805,0.8999376,0.5224227,10.11,CFAP74,cilia and flagella associated protein 74
2563,NA,5.83E-01,0.4526,-0.5494105,-0.2486749,16.78,GABRD,gamma-aminobutyric acid type A receptor subunit delta
100506504,NA,8.02E-01,0.4278,-0.2503044,-0.1070818,17.7,PRKCZ-AS1,PRKCZ antisense RNA 1
8764,NA,2.81E-01,0.5509,1.0770835,0.5933644,11.07,TNFRSF14,TNF receptor superfamily member 14
388588,NA,6.50E-01,0.5544,0.4544514,0.2519527,10.44,SMIM1,small integral membrane protein 1 (Vel blood group)
105376689,NA,9.87E-01,0.451,0.0160431,0.0072354,15.44,LOC105376689,translation initiation factor IF-2
100505975,NA,6.09E-01,0.5948,-0.5110721,-0.3039641,9.57,ENO1-AS1,ENO1 antisense RNA 1
106614088,NA,1.07E-02,0.379,-2.551607,-0.9670692,23.4,MIR34AHG,MIR34A host gene
107985734,NA,9.56E-02,0.3875,-1.6663851,-0.6457533,22.15,LOC107985734,
116362,NA,7.28E-02,0.6196,1.7942244,1.1117603,9,RBP7,retinol binding protein 7
1325,NA,6.29E-01,0.4217,0.4836665,0.2039396,19.29,CORT,cortistatin
101927417,NA,2.54E-01,0.4194,1.1414926,0.478699,19.09,FHAD1-AS1,FHAD1 antisense RNA 1
51032,NA,6.89E-01,0.5628,0.4005572,0.2254269,10.01,CELA2B,chymotrypsin like elastase 2B
26871,NA,9.94E-02,0.4206,-1.6476123,-0.6929376,20.82,RNU1-1,"RNA, U1 small nuclear 1"
11209,NA,5.25E-02,0.4026,1.9389133,0.7806306,22.45,MST1P2,macrophage stimulating 1 pseudogene 2
26869,NA,1.36E-01,0.4475,-1.4896923,-0.6666905,18.39,RNU1-3,"RNA, U1 small nuclear 3"
112267871,NA,7.41E-01,0.5327,0.329993,0.1757927,11.59,LOC112267871,uncharacterized LOC112267871
246181,NA,1.91E-01,0.4912,1.3080362,0.6424543,13.17,AKR7L,aldo-keto reductase family 7 like (gene/pseudogene)
22977,NA,5.82E-01,0.4877,-0.5510444,-0.2687373,13.78,AKR7A3,aldo-keto reductase family 7 member A3
644068,NA,1.77E-01,0.534,1.3503574,0.7210734,11.42,RPS14P3,ribosomal protein S14 pseudogene 3
105376826,NA,7.91E-01,0.5278,0.265474,0.1401204,11.76,LOC105376826,uncharacterized LOC105376826
102464833,NA,4.23E-01,0.4788,-0.8018327,-0.3838881,14.8,MIR6084,microRNA 6084
57576,NA,9.80E-01,0.5618,0.0245657,0.0137998,11.61,KIF17,kinesin family member 17
57134,NA,1.75E-01,0.5069,1.3562316,0.6874117,12.88,MAN1C1,mannosidase alpha class 1C member 1
101928728,NA,5.02E-01,0.3959,-0.6717586,-0.2659243,21.29,LOC101928728,uncharacterized LOC101928728
26768,NA,9.53E-01,0.3617,0.0586301,0.0212065,24.66,SNORA73B,"small nucleolar RNA, H/ACA box 73B"
692212,NA,2.51E-01,0.4939,1.1473686,0.5667337,13.19,SNORD99,"small nucleolar RNA, C/D box 99"
677825,NA,3.29E-01,0.5427,0.9758713,0.5295967,11.45,SNORA44,"small nucleolar RNA, H/ACA box 44"
692073,NA,5.40E-01,0.4206,-0.6131138,-0.2578546,19.73,SNORA16A,"small nucleolar RNA, H/ACA box 16A"
115273,NA,4.52E-01,0.5753,0.7515967,0.4323634,10.88,RAB42,"RAB42, member RAS oncogene family"
105378616,NA,9.24E-01,0.4136,0.0960132,0.0397085,19.05,TAF12-DT,TAF12 divergent transcript
100129196,NA,7.48E-01,0.3982,0.3214459,0.127989,21.29,MATN1-AS1,MATN1 antisense RNA 1
2170,NA,8.91E-01,0.4029,0.1371249,0.0552492,19.98,FABP3,fatty acid binding protein 3
107985471,NA,2.81E-01,0.4145,-1.07845,-0.4469699,19.9,PEF1-AS1,PEF1 and COL16A1 antisense RNA 1
149069,NA,5.08E-01,0.5886,0.6617194,0.3894767,9.53,DCDC2B,doublecortin domain containing 2B
84734,NA,9.61E-01,0.5194,-0.048983,-0.025442,12.33,FAM167B,family with sequence similarity 167 member B
3932,NA,2.87E-01,0.4066,1.0637917,0.4325775,20.89,LCK,"LCK proto-oncogene, Src family tyrosine kinase"
100128071,NA,7.16E-01,0.5661,-0.3642819,-0.2062109,11.03,FAM229A,family with sequence similarity 229 member A
113451,NA,5.77E-01,0.4366,0.5581311,0.2437007,17.48,AZIN2,antizyme inhibitor 2
100500853,NA,5.49E-01,0.356,-0.5989458,-0.2132375,25.59,MIR3605,microRNA 3605
653160,NA,2.65E-01,0.4543,1.1144934,0.5063671,17.37,GPR199P,"G protein-coupled receptor 199, pseudogene"
339488,NA,9.38E-01,0.3719,0.0772716,0.0287359,22.55,TFAP2E,transcription factor AP-2 epsilon
127700,NA,8.75E-01,0.6998,-0.1577996,-0.1104231,7.84,OSCP1,organic solute carrier partner 1
728431,NA,9.81E-01,0.3993,-0.0237087,-0.0094665,24.02,ZC3H12A-DT,ZC3H12A divergent transcript
7802,NA,5.44E-01,0.4705,-0.6071207,-0.2856476,14.55,DNALI1,dynein axonemal light intermediate chain 1
5453,NA,2.65E-01,0.4859,1.1138671,0.5412534,13.54,POU3F1,POU class 3 homeobox 1
81025,NA,1.58E-01,0.512,1.4118256,0.7228021,12.13,GJA9,gap junction protein alpha 9
105378662,NA,2.82E-01,0.3956,-1.0758952,-0.4255727,22,LOC105378662,uncharacterized LOC105378662
192217,NA,2.58E-01,0.4763,-1.1301542,-0.538244,14.04,OXCT2P1,3-oxoacid CoA-transferase 2 pseudogene 1
677834,NA,5.87E-01,0.5137,0.5436965,0.2792955,12.16,SNORA55,"small nucleolar RNA, H/ACA box 55"
64064,NA,9.53E-01,0.3963,0.0585657,0.0232069,20.98,OXCT2,3-oxoacid CoA-transferase 2
1298,NA,1.84E-01,0.5288,1.3271596,0.7017692,12.12,COL9A2,collagen type IX alpha 2 chain
9132,NA,6.11E-01,0.4384,-0.5089687,-0.2231358,18.04,KCNQ4,potassium voltage-gated channel subfamily Q member 4
105378683,NA,1.23E-01,0.5342,1.5423989,0.8238982,11.57,TMEM269-DT,TMEM269 divergent transcript
100129924,NA,7.80E-01,0.4239,0.2791759,0.1183387,18.61,TMEM269,transmembrane protein 269
440584,NA,8.52E-01,0.5992,0.1870931,0.1121113,10.07,SLC2A1-DT,SLC2A1 divergent transcript
440585,NA,5.16E-01,0.3762,0.6487678,0.2440406,24.75,FAM183A,family with sequence similarity 183 member A
149465,NA,7.82E-01,0.4669,-0.2769025,-0.1292734,15.48,CFAP57,cilia and flagella associated protein 57
112268225,NA,9.45E-01,0.3813,-0.0695314,-0.0265148,21.61,LOC112268225,uncharacterized LOC112268225
105378688,NA,6.36E-01,0.38,-0.473553,-0.1799487,23.37,LINC02918,long intergenic non-protein coding RNA 2918
100874278,NA,1.77E-01,0.3676,1.3511083,0.4967271,25.24,ERI3-IT1,ERI3 intronic transcript 1
339541,NA,7.50E-02,0.4969,1.7803349,0.8847149,13.98,ARMH1,armadillo like helical domain containing 1
94161,NA,4.11E-01,0.5951,-0.8226754,-0.4895362,9.15,SNORD46,"small nucleolar RNA, C/D box 46"
94162,NA,1.95E-01,0.5731,-1.2957593,-0.7426293,10.14,SNORD38A,"small nucleolar RNA, C/D box 38A"
94163,NA,9.69E-01,0.4527,-0.039236,-0.0177608,15.42,SNORD38B,"small nucleolar RNA, C/D box 38B"
266675,NA,9.77E-01,0.508,0.0282979,0.0143744,12.29,BEST4,bestrophin 4
343521,NA,2.85E-01,0.4295,1.0693912,0.4592856,17.1,DYNLT4,dynein light chain Tctex-type 4
149478,NA,7.09E-02,0.5269,1.8060024,0.9515445,15.2,BTBD19,BTB domain containing 19
8643,NA,8.38E-01,0.3751,-0.2041275,-0.0765666,23.34,PTCH2,patched 2
728963,NA,5.52E-01,0.417,0.5941576,0.2477442,18.81,RPS15AP10,ribosomal protein S15a pseudogene 10
105378698,NA,1.39E-01,0.5148,1.480505,0.7622203,13.37,LOC105378698,uncharacterized LOC105378698
260293,NA,2.25E-01,0.5483,1.2121232,0.6645862,11.15,CYP4X1,cytochrome P450 family 4 subfamily X member 1
100874253,NA,3.97E-01,0.5486,-0.8472839,-0.4648125,11.75,LINC00853,long intergenic non-protein coding RNA 853
6886,NA,1.96E-01,0.4964,1.2918575,0.6412416,15.13,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor"
388630,NA,7.56E-01,0.5724,0.3103175,0.1776346,10.23,TRABD2B,TraB domain containing 2B
105378715,NA,1.32E-01,0.5039,1.5044545,0.7580912,13.41,FAF1-AS1,FAF1 antisense RNA 1
100313892,NA,6.30E-01,0.4438,0.4818019,0.2138304,15.98,MIR761,microRNA 761
619518,NA,1.17E-01,0.395,1.5670546,0.6189563,22.56,SSBP3-AS1,SSBP3 antisense RNA 1
338094,NA,3.55E-02,0.3752,2.1022953,0.7887563,23.35,FAM151A,family with sequence similarity 151 member A
199964,NA,5.21E-01,0.5699,0.6411507,0.3653991,10.68,TMEM61,transmembrane protein 61
105378756,NA,9.56E-01,0.5263,0.0547645,0.0288221,11.64,FGGY-DT,FGGY divergent transcript
79469,NA,9.60E-01,0.5125,-0.0507217,-0.0259955,13.16,DLEU2L,deleted in lymphocytic leukemia 2 like
4919,NA,6.59E-01,0.455,0.4408326,0.2005593,17.57,ROR1,receptor tyrosine kinase like orphan receptor 1
3595,NA,3.22E-01,0.3789,0.9899691,0.3751425,24.61,IL12RB2,interleukin 12 receptor subunit beta 2
9077,NA,1.26E-01,0.4222,1.5282443,0.6453,18.83,DIRAS3,DIRAS family GTPase 3
102724548,NA,8.03E-01,0.557,-0.2497515,-0.1391167,11.04,HHLA3-AS1,HHLA3 antisense RNA 1
5733,NA,2.46E-01,0.6217,1.1591771,0.7206054,8.87,PTGER3,prostaglandin E receptor 3
406962,NA,1.67E-01,0.3872,1.3808923,0.5346302,22.39,MIR186,microRNA 186
257194,NA,1.16E-01,0.4407,1.5728607,0.6931478,17.99,NEGR1,neuronal growth regulator 1
105378796,NA,6.85E-01,0.5998,0.4059456,0.2435049,9.15,LOC105378796,uncharacterized LOC105378796
431707,NA,2.17E-02,0.6135,-2.2957437,-1.4084233,10.62,LHX8,LIM homeobox 8
4438,NA,2.45E-02,0.4726,2.2486397,1.0628175,15.01,MSH4,mutS homolog 4
374987,NA,3.20E-03,0.4607,2.947863,1.3581817,17.22,NEXN-AS1,NEXN antisense RNA 1
148418,NA,6.10E-01,0.4392,-0.5102275,-0.2240884,17.06,SAMD13,sterile alpha motif domain containing 13
126820,NA,5.77E-01,0.4079,-0.558282,-0.2277498,21.29,DNAI3,dynein axonemal intermediate chain 3
107985054,NA,3.67E-01,0.6236,0.9029921,0.5630946,8.68,LOC107985054,
107985057,NA,1.33E-01,0.5868,1.5027505,0.8817974,9.77,LOC107985057,uncharacterized LOC107985057
105378828,NA,7.30E-01,0.6625,-0.3450492,-0.2285891,8.36,CLCA4-AS1,CLCA4 antisense RNA 1
339524,NA,3.76E-03,0.4978,2.8975599,1.4424869,14.14,LINC01140,long intergenic non-protein coding RNA 1140
400761,NA,8.06E-01,0.5432,0.2461034,0.1336953,11.28,LRRC8C-DT,LRRC8C divergent transcript
101927952,NA,2.73E-01,0.5481,-1.0963592,-0.6009179,11.02,LOC101927952,
102723436,NA,6.71E-01,0.705,0.4247923,0.2994955,8.47,LOC102723436,uncharacterized LOC102723436
6083,NA,8.61E-01,0.5672,0.1746226,0.0990389,11.23,SNORD21,"small nucleolar RNA, C/D box 21"
26782,NA,9.51E-01,0.4937,-0.0620077,-0.0306152,16.8,SNORA66,"small nucleolar RNA, H/ACA box 66"
105378858,NA,1.22E-02,0.548,2.5060092,1.3733926,13.41,LOC105378858,uncharacterized LOC105378858
105378859,NA,1.17E-01,0.504,1.5679012,0.7902265,16.29,LOC105378859,
105378861,NA,3.96E-01,0.5757,0.8482988,0.4883698,10.49,LOC105378861,uncharacterized LOC105378861
105378862,NA,5.33E-01,0.5326,0.6234659,0.3320453,11.05,LOC105378862,replaced by ID 729970
107985420,NA,5.06E-01,0.5525,0.6655344,0.3677139,10.69,LOC107985420,uncharacterized LOC107985420
100873932,NA,5.66E-01,0.4308,-0.5738645,-0.247232,17.59,DPYD-AS1,DPYD antisense RNA 1
163404,NA,8.06E-03,0.5751,2.6495603,1.523822,11.19,PLPPR5,phospholipid phosphatase related 5
9890,NA,4.12E-02,0.5075,2.0411688,1.0359618,13.19,PLPPR4,phospholipid phosphatase related 4
54873,NA,6.10E-01,0.5928,0.50968,0.3021227,10.61,PALMD,palmdelphin
163479,NA,9.23E-09,0.5772,5.7442772,3.3158432,19.36,FNDC7,fibronectin type III domain containing 7
105378892,NA,1.45E-01,0.4958,1.4561072,0.7218923,13,TMEM167B-DT,TMEM167B divergent transcript
284612,NA,6.69E-01,0.4918,0.4276442,0.2103345,13.1,SYPL2,synaptophysin like 2
2946,NA,5.67E-01,0.5153,-0.5722423,-0.2948498,12.82,GSTM2,glutathione S-transferase mu 2
2944,NA,4.39E-01,0.5353,0.7737888,0.4142307,11,GSTM1,glutathione S-transferase mu 1
440600,NA,5.61E-01,0.4076,0.5816215,0.2370775,20.92,RBM15-AS1,RBM15 antisense RNA 1
101410535,NA,3.54E-01,0.5717,0.927482,0.5302648,10.66,LAMTOR5-AS1,LAMTOR5 antisense RNA 1
128344,NA,5.15E-01,0.4132,0.650359,0.2687557,21.72,PIFO,primary cilia formation
3752,NA,6.45E-04,0.5549,3.4119794,1.8931635,13.21,KCND3,potassium voltage-gated channel subfamily D member 3
105378912,NA,3.48E-01,0.3913,0.9376681,0.3668861,21.99,LINC01357,long intergenic non-protein coding RNA 1357
105378911,NA,6.49E-01,0.4121,0.4557672,0.187842,19.04,LOC105378911,uncharacterized LOC105378911
246182,NA,2.97E-01,0.3916,1.0436028,0.4086267,20.87,AKR7A2P1,AKR7A2 pseudogene 1
107985189,NA,3.91E-01,0.395,-0.8576967,-0.338758,22.26,LOC107985189,uncharacterized LOC107985189
101928846,NA,3.28E-01,0.475,0.9774915,0.4643498,14.27,HIPK1-AS1,HIPK1 antisense RNA 1
105378914,NA,6.36E-02,0.5602,1.854634,1.0389063,11,LOC105378914,uncharacterized LOC105378914
270,NA,6.32E-09,0.4293,5.8079807,2.4932796,23.97,AMPD1,adenosine monophosphate deaminase 1
4808,NA,7.07E-01,0.5138,0.3754404,0.1928962,12.9,NHLH2,nescient helix-loop-helix 2
107985192,NA,8.76E-01,0.5895,-0.1565419,-0.0922741,9.22,LOC107985192,uncharacterized LOC107985192
107985523,NA,6.19E-01,0.4831,0.4976285,0.2404012,13.76,LOC107985523,
106479023,NA,7.49E-01,0.5262,-0.3205154,-0.1686488,11.72,H3P4,H3 histone pseudogene 4
337875,NA,3.04E-01,0.5906,-1.0287312,-0.6076142,10.04,H2BP1,H2B histone pseudogene 1
107985193,NA,1.24E-01,0.6121,1.5366746,0.9406329,10.17,LOC107985193,uncharacterized LOC107985193
107985200,NA,5.54E-01,0.3578,0.5921264,0.211859,24.43,LOC107985200,uncharacterized LOC107985200
645166,NA,8.14E-01,0.3767,0.2351902,0.0885965,22.77,LSP1P5,LSP1 pseudogene 5
5174,NA,4.25E-01,0.3802,0.7974931,0.3031979,23.18,PDZK1,PDZ domain containing 1
11126,NA,7.40E-01,0.6396,0.3317631,0.2121904,8.21,CD160,CD160 molecule
8515,NA,1.09E-01,0.381,1.600919,0.609879,22.67,ITGA10,integrin subunit alpha 10
100288805,NA,8.05E-01,0.4516,0.2468314,0.1114793,16.72,HYDIN2,HYDIN axonemal central pair apparatus protein 2 (pseudogene)
105371228,NA,8.02E-01,0.4832,-0.2505191,-0.1210417,17.5,LINC02804,long intergenic non-protein coding RNA 2804
26864,NA,3.22E-01,0.516,-0.9896419,-0.5106747,12.44,RNVU1-7,"RNA, variant U1 small nuclear 7"
100132057,NA,3.21E-01,0.4696,0.9923234,0.4660287,14.32,PDE4DIPP6,PDE4DIP pseudogene 6
112268272,NA,7.66E-01,0.4686,0.2971829,0.1392634,14.97,LOC112268272,uncharacterized LOC112268272
112268236,NA,6.58E-01,0.6264,-0.4422944,-0.277043,7.99,LOC112268236,
644634,NA,6.61E-01,0.4118,0.4390164,0.1808079,18.58,LOC644634,uncharacterized LOC644634
2209,NA,8.30E-01,0.4799,0.2151756,0.1032609,16.71,FCGR1A,Fc gamma receptor Ia
112268237,NA,7.39E-01,0.4626,-0.3329527,-0.1540129,16.6,LOC112268237,
126961,NA,7.28E-01,0.4198,-0.3474327,-0.1458575,19.95,H3C14,H3 clustered histone 14
333932,NA,7.57E-01,0.4407,-0.3091025,-0.1362205,17.7,H3C15,H3 clustered histone 15
317772,NA,5.02E-01,0.5359,-0.6720972,-0.3601551,11.78,H2AC21,H2A clustered histone 21
105371427,NA,3.01E-01,0.4993,1.0347487,0.5166023,13.57,LOC105371427,replaced by ID 56957
112268239,NA,7.53E-01,0.6386,-0.3142619,-0.2006908,9.31,LOC112268239,uncharacterized LOC112268239
29765,NA,1.94E-01,0.5247,-1.3001516,-0.6821582,13.65,TMOD4,tropomodulin 4
100507670,NA,2.83E-01,0.4882,-1.0726971,-0.523728,13.89,ZNF687-AS1,ZNF687 antisense RNA 1
101927886,NA,7.38E-01,0.4665,-0.3350083,-0.1562683,14.63,RFX5-AS1,RFX5 antisense RNA 1
109729141,NA,9.20E-01,0.5502,0.1005141,0.055307,10.67,TDRKH-AS1,TDRKH antisense RNA 1
100191040,NA,5.66E-01,0.5314,0.5744139,0.3052269,12.15,C2CD4D,C2 calcium dependent domain containing 4D
284486,NA,5.82E-01,0.5395,0.5511656,0.2973526,10.77,THEM5,thioesterase superfamily member 5
101927949,NA,8.19E-01,0.475,0.2287468,0.1086482,14.27,LOC101927949,uncharacterized LOC101927949
6279,NA,1.21E-01,0.4575,1.549808,0.709037,21.76,S100A8,S100 calcium binding protein A8
91181,NA,2.18E-01,0.549,1.2305878,0.6755585,11.16,NUP210L,nucleoporin 210 like
127579,NA,2.45E-01,0.505,-1.16138,-0.5865306,13.23,DCST2,DC-STAMP domain containing 2
149095,NA,6.31E-01,0.4595,-0.4803963,-0.2207392,16.78,DCST1,DC-STAMP domain containing 1
80128,NA,6.67E-02,0.5188,1.8336952,0.9512709,12.55,TRIM46,tripartite motif containing 46
101929703,NA,8.90E-01,0.4222,0.137721,0.0581409,18.21,LOC101929703,uncharacterized LOC101929703
105371452,NA,8.97E-01,0.382,-0.1297467,-0.0495624,21.34,LOC105371452,uncharacterized LOC105371452
100505728,NA,8.02E-01,0.3914,0.2503532,0.0979827,22.19,LOC100505728,uncharacterized LOC100505728
107985209,NA,3.97E-01,0.4572,0.8461258,0.3868359,15.31,ARHGEF2-AS2,ARHGEF2 antisense RNA 2
632,NA,8.94E-01,0.6074,-0.132866,-0.0807042,8.9,BGLAP,bone gamma-carboxyglutamate protein
63827,NA,4.58E-01,0.4492,-0.7429397,-0.3337153,16.2,BCAN,brevican
149499,NA,1.96E-01,0.5103,1.2920699,0.6593314,12.45,LRRC71,leucine rich repeat containing 71
56833,NA,4.30E-01,0.4602,-0.7897375,-0.3634,16.19,SLAMF8,SLAM family member 8
284677,NA,7.22E-01,0.4708,-0.3554269,-0.1673398,15.08,SNHG28,small nucleolar RNA host gene 28
4807,NA,2.69E-01,0.525,1.1045453,0.579886,12.36,NHLH1,nescient helix-loop-helix 1
105371466,NA,2.72E-01,0.4732,-1.0993115,-0.5201464,16.05,LOC105371466,uncharacterized LOC105371466
112543491,NA,8.94E-02,0.5059,1.6988351,0.8594702,13.41,LOC112543491,linc-UFC1
3310,NA,3.78E-01,0.5603,0.8811478,0.4936765,11.41,HSPA6,heat shock protein family A (Hsp70) member 6
127943,NA,3.84E-01,0.3931,0.8710235,0.3423849,20.43,FCRLB,Fc receptor like B
102724329,NA,6.96E-01,0.3958,-0.3901997,-0.1544219,20.11,ATF6-DT,ATF6 divergent transcript
387597,NA,7.17E-01,0.4403,-0.3629304,-0.1597962,18.22,ILDR2,immunoglobulin like domain containing receptor 2
92241,NA,9.07E-01,0.5401,-0.1165259,-0.0629373,10.72,RCSD1,RCSD domain containing 1
102724528,NA,5.91E-01,0.5128,-0.5380085,-0.2758909,12.72,LOC102724528,uncharacterized LOC102724528
92346,NA,7.50E-01,0.4433,0.3188485,0.1413494,16.84,C1orf105,chromosome 1 open reading frame 105
692198,NA,6.66E-01,0.4322,0.4321636,0.1867779,17.71,SNORD78,"small nucleolar RNA, C/D box 78"
692197,NA,6.17E-01,0.4805,0.500607,0.2405644,13.65,SNORD77,"small nucleolar RNA, C/D box 77"
105371629,NA,8.32E-01,0.6183,0.2125002,0.1313816,9.67,LOC105371629,uncharacterized LOC105371629
107985229,NA,7.83E-03,0.6047,2.6595075,1.608256,10.62,LINC02818,long intergenic non-protein coding RNA 2818
105371637,NA,2.65E-01,0.4,1.1145136,0.4457503,20.01,LOC105371637,uncharacterized LOC105371637
103344928,NA,8.67E-01,0.4557,-0.166916,-0.0760713,15.68,KIAA1614-AS1,KIAA1614 antisense RNA 1
284649,NA,5.52E-01,0.5494,0.5949244,0.3268588,11.48,SMG7-AS1,SMG7 antisense RNA 1
23127,NA,5.37E-01,0.4533,0.6176607,0.2800156,15.22,COLGALT2,collagen beta(1-O)galactosyltransferase 2
83872,NA,3.47E-01,0.4429,-0.9402675,-0.4164512,20.19,HMCN1,hemicentin 1
10878,NA,9.95E-01,0.5373,-0.0060785,-0.0032659,11.72,CFHR3,complement factor H related 3
3078,NA,7.20E-01,0.4441,-0.3589714,-0.1594245,16.19,CFHR1,complement factor H related 1
56956,NA,3.11E-02,0.5382,2.1557654,1.160332,13.24,LHX9,LIM homeobox 9
2494,NA,9.77E-01,0.3866,-0.0293352,-0.0113422,23.18,NR5A2,nuclear receptor subfamily 5 group A member 2
149345,NA,1.91E-01,0.4104,1.307784,0.5367598,19.47,SHISA4,shisa family member 4
5778,NA,7.40E-02,0.591,1.7863487,1.0557891,10.4,PTPN7,protein tyrosine phosphatase non-receptor type 7
148709,NA,8.73E-01,0.3932,-0.1597335,-0.0628055,22.56,ACTG1P25,actin gamma 1 pseudogene 25
134,NA,4.90E-01,0.5105,0.6901476,0.3523098,13.71,ADORA1,adenosine A1 receptor
105371692,NA,4.69E-01,0.4628,0.7236079,0.3348968,15.12,LOC105371692,uncharacterized LOC105371692
10446,NA,1.53E-01,0.4922,1.4277751,0.7027178,16.1,LRRN2,leucine rich repeat neuronal 2
148808,NA,1.11E-01,0.3835,1.5932844,0.6110647,21.94,MFSD4A,major facilitator superfamily domain containing 4A
103021296,NA,6.63E-01,0.5184,-0.4364474,-0.2262425,11.64,SLC26A9-AS1,SLC26A9 and RAB7B antisense RNA 1
105372876,NA,6.28E-01,0.4615,-0.4847034,-0.2237053,15.05,DYRK3-AS1,DYRK3 antisense RNA 1
105372877,NA,8.10E-03,0.4884,2.648057,1.2933661,16.66,LOC105372877,
105372898,NA,1.36E-01,0.5936,1.492415,0.8859351,9.76,LOC105372898,uncharacterized LOC105372898
255928,NA,2.85E-03,0.5124,2.9839035,1.5290678,13.42,SYT14,synaptotagmin 14
574036,NA,6.60E-01,0.5798,0.4404226,0.2553637,9.99,SERTAD4-AS1,SERTAD4 antisense RNA 1
105372902,NA,8.61E-01,0.5494,0.1749131,0.0960949,10.83,LOC105372902,uncharacterized LOC105372902
107985259,NA,9.30E-01,0.4919,0.0882313,0.0434053,13.08,LOC107985259,uncharacterized LOC107985259
105372906,NA,8.62E-01,0.5389,0.1736773,0.0935953,11.58,LOC105372906,uncharacterized LOC105372906
55509,NA,5.19E-01,0.5101,-0.6447715,-0.3288913,12.55,BATF3,basic leucine zipper ATF-like transcription factor 3
5629,NA,6.04E-01,0.4491,0.5187404,0.232974,16.02,PROX1,prospero homeobox 1
105372919,NA,4.09E-01,0.4336,-0.8255949,-0.3579659,17.5,LOC105372919,replaced by ID 124904599
103611157,NA,7.83E-01,0.6263,-0.2754439,-0.1725181,8.78,TGFB2-OT1,TGFB2 overlapping transcript 1
100506161,NA,8.64E-01,0.3539,-0.1708992,-0.0604736,25.07,TAF1A-AS1,TAF1A antisense RNA 1
105373113,NA,9.60E-01,0.4795,0.0502541,0.0240982,17.51,LINC01703,long intergenic non-protein coding RNA 1703
89780,NA,2.99E-03,0.4512,2.9688323,1.3395602,18.12,WNT3A,Wnt family member 3A
574432,NA,8.17E-01,0.6347,0.2320302,0.1472786,8.12,IBA57-DT,IBA57 divergent transcript
574029,NA,2.00E-01,0.4972,1.2824276,0.6376101,13.35,DUSP5P1,dual specificity phosphatase 5 pseudogene 1
100302132,NA,4.54E-01,0.5294,0.7490382,0.3965077,11.24,MIR1182,microRNA 1182
27185,NA,9.35E-01,0.4228,0.0815852,0.0344974,18.34,DISC1,DISC1 scaffold protein
107985362,NA,9.18E-01,0.579,-0.1027705,-0.0595008,10.68,LOC107985362,uncharacterized LOC107985362
101927787,NA,8.54E-01,0.4511,0.1843304,0.0831566,15.27,LOC101927787,uncharacterized LOC101927787
105373207,NA,3.95E-01,0.5213,0.851107,0.443715,13.05,LOC105373207,uncharacterized LOC105373207
100506810,NA,1.52E-02,0.6357,2.4280474,1.5435222,9,LINC01132,long intergenic non-protein coding RNA 1132
107985746,NA,6.28E-01,0.6754,0.4848675,0.3275034,9,LOC107985746,
105379283,NA,3.22E-01,0.4404,0.9894569,0.43577,17.87,LOC105379283,uncharacterized LOC105379283
100130331,NA,1.34E-01,0.5979,1.4995145,0.8964967,11.53,LOC100130331,"POTE ankyrin domain family, member F pseudogene"
105373255,NA,1.61E-01,0.3868,1.4012197,0.5419488,24.01,LOC105373255,
105373264,NA,7.08E-01,0.4646,0.3744507,0.1739547,14.89,LOC105373264,
257044,NA,7.55E-01,0.5865,0.3119829,0.1829752,11.04,CATSPERE,catsper channel auxiliary subunit epsilon
101928068,NA,6.63E-01,0.3725,-0.4362086,-0.1624865,24.71,LOC101928068,uncharacterized LOC101928068
107985725,NA,9.40E-01,0.4069,0.0758275,0.0308529,20.32,LOC107985725,uncharacterized LOC107985725
105379854,NA,5.20E-01,0.5162,0.6439444,0.3323997,12.73,LOC105379854,uncharacterized LOC105379854
105379521,NA,5.61E-01,0.606,0.5809371,0.3520373,8.99,LOC105379521,replaced by ID 105379854
107987366,NA,7.33E-01,0.4848,0.3411455,0.1653897,13.42,LOC107987366,uncharacterized LOC107987366
